CustomerID,Frequency,TotalUnits,TotalSpent,Recency,Cluster,PCA1,PCA2
12785.0,1,131,311.95,363,2,-0.9800675284875462,2.5201472032071037
12787.0,3,261,463.65999999999997,9,0,-0.13823638865053267,-0.8246584224399747
12789.0,1,4,91.85000000000001,64,0,-0.429885145881457,-0.28770494582754946
12790.0,1,166,324.9200000000001,191,2,-0.6415198829849391,0.9130879061598265
12791.0,1,97,192.60000000000002,373,2,-1.0114034981135402,2.609254929303469
12792.0,1,217,400.54,256,2,-0.7565126246201022,1.525196519442205
12793.0,2,295,545.48,334,2,-0.8239713903927574,2.240363853377768
12794.0,2,592,860.4099999999999,52,0,-0.22105643010764056,-0.37676338871103277
12795.0,1,68,430.4800000000001,18,0,-0.3106376789961456,-0.706829512461754
12797.0,1,118,254.03,365,2,-0.9893278571416618,2.536856441293607
12798.0,3,5256,6977.039999999999,9,0,0.8853121165121323,-0.44594634266960764
12802.0,1,314,427.5799999999999,186,2,-0.6074893618011051,0.8753042886570136
12808.0,3,188,483.65000000000015,36,0,-0.19791203182681716,-0.5747835934551143
12809.0,1,220,489.31,177,2,-0.5970708815378735,0.7885491243239793
12811.0,3,230,514.85,260,2,-0.6252508513856921,1.5231358424421026
12812.0,1,164,229.63999999999993,44,0,-0.36301504547234836,-0.4644083373301628
12814.0,1,49,125.92,101,0,-0.4940472183600604,0.061199817721444255
12815.0,2,379,1063.46,147,2,-0.4170291870423923,0.507618847115553
12816.0,2,128,572.2,95,0,-0.3785021130591062,-0.0018800947962746466
12817.0,1,53,166.04,280,2,-0.8380293551249868,1.7367499887376876
12818.0,1,929,1542.08,261,2,-0.606170947012249,1.6312206267020193
12820.0,4,722,942.3399999999999,2,0,0.02662718232686181,-0.8796491339261792
12821.0,1,70,92.72,213,2,-0.7109542541463505,1.1089525018971136
12822.0,2,550,948.8799999999999,70,0,-0.2550654742901536,-0.20803111704831195
12823.0,5,230,1759.5,74,0,-0.05208739037639992,-0.22881166496958244
12824.0,1,232,397.11999999999995,59,0,-0.37294031926542914,-0.316991930768879
12826.0,7,1058,1474.7199999999993,2,0,0.29657423511606157,-0.9161493719272525
12827.0,3,197,430.15,5,0,-0.14028053628997378,-0.8656918344692691
12828.0,6,494,1018.7100000000003,2,0,0.13459368790928675,-0.9305638369996504
12829.0,2,376,293.0,336,2,-0.8350099433005246,2.2563559154960036
12830.0,6,9848,6814.640000000001,37,0,1.558786743413486,-0.052303220208622304
12831.0,1,135,215.05,261,2,-0.7882239313526548,1.5638066984512928
12832.0,2,195,383.03000000000003,31,0,-0.2590105517815255,-0.6023024954629674
12833.0,1,156,417.37999999999994,144,2,-0.5454270829197428,0.47529657398256275
12834.0,1,110,312.38,282,2,-0.8254499327438147,1.7615610189387938
12836.0,4,1064,2612.8599999999988,58,0,0.06935566804343508,-0.29960119682758546
12837.0,1,24,134.1,172,2,-0.6341480535729109,0.7244539833466589
12838.0,2,359,683.1299999999994,33,0,-0.22356090428041125,-0.5690268426812917
12839.0,14,3807,5591.420000000003,2,0,1.3498180588180961,-0.8446127214317699
12840.0,4,1511,2726.769999999999,143,0,-0.0349934864763933,0.5177882766619579
12841.0,25,2757,4022.3499999999967,4,0,1.831942743311563,-1.1462472074814132
12842.0,2,547,1118.99,69,0,-0.2421955642610271,-0.21330835927816474
12843.0,8,781,1702.26,65,0,0.22165078055674,-0.3547161046895448
12844.0,2,125,325.9599999999999,28,0,-0.26526740068837235,-0.6348259406344502
12845.0,4,204,354.09000000000003,266,2,-0.5856823821999089,1.5527160527570811
12847.0,1,909,871.5399999999998,21,0,-0.18761689504617127,-0.6312195717067347
12849.0,2,623,1050.8899999999999,30,0,-0.16208611531155756,-0.5764916376444771
12851.0,1,109,135.17999999999995,96,0,-0.47663270616940107,0.017272278778380824
12852.0,1,149,311.54999999999995,294,2,-0.8441577548972863,1.8754887103118767
12853.0,6,800,1957.1,134,0,-0.02289282211076642,0.3407184906509347
12854.0,3,627,1324.5000000000007,78,0,-0.17159395157315013,-0.14198851131399565
12855.0,1,30,38.1,372,2,-1.0276475212393024,2.5931605133431663
12856.0,6,1079,2179.9300000000007,7,0,0.27120393506252327,-0.8295857396459745
12857.0,2,343,1106.4000000000003,210,2,-0.5406126715608196,1.0964207744597936
12863.0,1,188,521.2,51,0,-0.3544043283815181,-0.39067255322732203
12864.0,1,216,147.12,137,0,-0.5426788600765421,0.4057471075732066
12865.0,2,925,1568.229999999999,25,0,-0.08230977548594608,-0.5973093947830914
12866.0,1,171,559.1199999999999,282,2,-0.8018574757856008,1.7703214372233684
12867.0,7,4298,4036.819999999996,25,0,0.805578097228135,-0.4964821069675566
12868.0,6,928,1607.0600000000009,185,2,-0.12986005510908313,0.8146958488844215
12871.0,2,200,380.64000000000004,83,0,-0.35941570732831396,-0.1157306802422641
12872.0,2,319,599.9699999999998,326,2,-0.8020009753070155,2.1679244049473283
12873.0,1,128,374.0,281,2,-0.817291320599417,1.7545152219342164
12875.0,2,2019,343.2300000000001,142,0,-0.26093685669286626,0.514480906926913
12876.0,2,1941,2218.0200000000004,57,0,0.01904265218868644,-0.23764390662375032
12877.0,12,1178,1535.7700000000007,3,0,0.6376323732086575,-1.0072344077544089
12878.0,2,547,854.9899999999999,235,2,-0.5816184386874171,1.3329420799805007
12879.0,3,370,573.22,44,0,-0.18593393554694534,-0.4898064899485995
12881.0,1,21,298.0,275,2,-0.8233673510035524,1.6918493494715643
12882.0,2,246,1463.0399999999995,8,0,-0.13671730076666927,-0.7885116378177777
12883.0,4,196,703.4700000000001,24,0,-0.09416271090667631,-0.7026825536641144
12884.0,1,43,309.05000000000007,87,0,-0.45545905530466574,-0.06548935559583771
12885.0,3,655,1175.2199999999996,62,0,-0.14715537483384777,-0.2941265922172026
12886.0,2,770,1378.4,67,0,-0.19470293332806654,-0.21588519070266815
12888.0,2,76,354.12,213,2,-0.6279535681812947,1.094244041303501
12890.0,1,259,380.46999999999997,23,0,-0.3010367565356375,-0.6529750299933885
12891.0,3,950,331.0,185,2,-0.4067583707462449,0.848398026701627
12893.0,1,96,188.14,30,0,-0.34667085828370275,-0.599354618793364
12895.0,2,210,372.79999999999995,41,0,-0.2773052631386388,-0.5083610677064481
12897.0,2,110,216.5,204,2,-0.6156054244901513,1.0081344406464676
12901.0,28,23075,17654.539999999997,8,3,5.329152568466762,0.049203465183662455
12902.0,1,66,138.68,264,2,-0.807278055915705,1.5869740354635182
12904.0,2,302,509.57999999999976,17,0,-0.21079671384785267,-0.7254682673488628
12906.0,5,1749,2919.809999999999,11,0,0.32691612572149675,-0.7232448500176163
12908.0,2,1200,750.0,175,2,-0.3949150222654708,0.7975474147223058
12909.0,5,1280,2178.67,39,0,0.16791694161372564,-0.5000937603573113
12910.0,8,1692,3075.0400000000013,22,0,0.5039778799758884,-0.683299674172984
12912.0,5,670,1662.3,2,0,0.13318360239676408,-0.8855422163717027
12913.0,5,1419,2483.6299999999997,4,0,0.27247951108949736,-0.8138886607998992
12915.0,2,93,363.65,148,2,-0.49926020873158783,0.4872039874184824
12916.0,4,1119,3006.1500000000005,138,0,-0.05317577176810538,0.4608504942731586
12917.0,1,120,594.0,127,0,-0.5050052826886582,0.31907712979077363
12919.0,6,673,1335.1899999999998,7,0,0.1670884864000216,-0.8681672638754507
12920.0,1,129,164.23000000000002,16,0,-0.31720103072596206,-0.7294657383436389
12921.0,37,9526,16587.09000000002,8,3,4.238629317987801,-0.760382687660514
12922.0,1,370,405.38,160,2,-0.5519123841541536,0.6339882865620511
12923.0,1,69,176.97,63,0,-0.4146025214969244,-0.2921219222282362
12924.0,4,481,933.7000000000003,87,0,-0.16731333050826008,-0.09526370905864864
12925.0,2,541,694.0499999999998,4,0,-0.14505028160234626,-0.8320967235782472
12928.0,5,1472,2062.6999999999994,34,0,0.1926522027777897,-0.5413681685943836
12929.0,1,37,117.85000000000001,311,2,-0.9032362692043115,2.024838042496855
12930.0,2,252,415.8,77,0,-0.33929087968206084,-0.1687202206398142
12931.0,15,28004,42055.95999999999,21,3,6.662134567124044,1.267751807942709
12933.0,3,499,607.5299999999999,23,0,-0.12766046289886926,-0.6797740061530176
12935.0,7,1853,2160.6999999999994,1,0,0.43815449471660717,-0.8739018987638406
12936.0,4,559,1063.9000000000005,16,0,-0.011756378994712586,-0.7527861866300721
12937.0,4,1007,1504.2700000000004,14,0,0.07438253053471182,-0.7410849284839427
12938.0,1,140,114.14,25,0,-0.3366746510376968,-0.6460385787033934
12939.0,8,4876,11581.8,63,0,1.3658427916062386,0.04933870186341811
12940.0,2,411,913.5400000000001,54,0,-0.24284076084389758,-0.3646263610276431
12942.0,3,203,683.9000000000001,130,0,-0.3651356188359128,0.31010815468130704
12944.0,2,289,604.51,35,0,-0.24094350305706203,-0.5553128212021398
12945.0,1,165,462.95000000000005,287,2,-0.8186442882603134,1.8144518392867768
12947.0,6,1165,1603.9900000000002,143,0,-0.020555817131372712,0.4320727453239131
12948.0,7,1080,2064.95,15,0,0.31312812409484536,-0.7789887363185413
12949.0,8,2381,4167.220000000001,30,0,0.6425039131611543,-0.551436157112839
12950.0,3,1380,1843.0,1,0,0.10128148072362525,-0.816624736998321
12951.0,6,503,1064.0700000000004,8,0,0.1270334853593816,-0.8729252134351071
12952.0,4,653,1387.7900000000004,5,0,0.04219309880676032,-0.8435749452050372
12953.0,1,84,329.84999999999997,9,0,-0.2979666832859675,-0.7928083650839232
12955.0,11,3664,4757.159999999999,0,0,1.0865728969244106,-0.8258793854497184
12956.0,1,34,108.07,305,2,-0.8926051048549797,1.9683408565011862
12957.0,8,2549,4017.5400000000027,9,0,0.6931882978414526,-0.7442554939669251
12962.0,2,129,266.39000000000004,6,0,-0.2260834648720109,-0.8419152614462335
12963.0,8,881,1856.6299999999997,7,0,0.35620648626548396,-0.8890790437323797
12965.0,1,283,771.9099999999996,88,0,-0.39827334787802704,-0.034231091025966
12966.0,1,75,160.18,9,0,-0.3102890256694715,-0.7973971203674157
12967.0,2,438,1660.9,357,2,-0.7776392354374684,2.4893270665331313
12968.0,1,73,135.95,111,0,-0.5099321631878472,0.15603444920377466
12970.0,4,310,452.23999999999995,6,0,-0.06242697776959359,-0.8723038850859526
12971.0,86,9289,11189.909999999996,3,3,7.04462856613525,-2.001308070072729
12974.0,1,24,144.8,197,2,-0.6819182619278382,0.9585710942720571
12976.0,1,561,738.6,211,2,-0.6060895255219729,1.1276102095241707
12977.0,1,12,39.24,155,2,-0.6088958824071459,0.5625652366590094
12980.0,9,886,7374.900000000001,157,0,0.49697414757753355,0.6293086464676866
12981.0,2,242,372.21999999999997,29,0,-0.2502844216523665,-0.6192305049593364
12982.0,1,288,390.53999999999996,242,2,-0.7216206523865303,1.3970849317363467
12984.0,1,26,97.5,18,0,-0.3377020668071948,-0.7168952777845514
12985.0,2,1533,1239.38,0,0,0.016341453457581732,-0.8128080788077774
12987.0,2,219,558.7,73,0,-0.32596066973834814,-0.2040397337257284
12988.0,1,136,535.32,291,2,-0.8250333986524452,1.8523948621922628
12989.0,15,2943,6924.109999999996,2,0,1.4008832325719391,-0.8707253026969354
12990.0,3,200,409.50000000000006,30,0,-0.18977544698241622,-0.6322194481939057
12991.0,2,405,503.76,22,0,-0.2086834200058705,-0.674354514172824
12993.0,4,240,414.75999999999993,22,0,-0.10422900636252702,-0.7266149203604781
12994.0,3,459,974.42,3,0,-0.06927123608477244,-0.859523810632733
12995.0,1,108,211.32,84,0,-0.44842916891344314,-0.09313719481466086
12997.0,4,664,1226.89,21,0,0.0017933843905662845,-0.6974099060950885
12999.0,3,342,455.8799999999999,195,2,-0.4898538889729998,0.9185401834775466
13000.0,3,379,534.8500000000001,106,0,-0.3076446065677491,0.08959062759543375
13001.0,13,5505,9818.820000000012,3,0,1.7644442575983006,-0.6352877354592755
13002.0,1,73,120.94999999999999,317,2,-0.9104033398659526,2.0826076551084283
13003.0,3,103,149.05,105,0,-0.36398026798703337,0.05867004073505723
13004.0,18,4822,5655.91,11,0,1.7166131354028977,-0.8003536309904314
13005.0,2,172,513.7,173,2,-0.5284314857309923,0.7282094739703343
13006.0,1,55,81.57,55,0,-0.40707581634135487,-0.3699242724302296
13008.0,1,175,229.47000000000003,322,2,-0.9008225844691445,2.1365059627853813
13011.0,1,13,50.550000000000004,371,2,-1.0268951642575705,2.5833737487365096
13012.0,8,824,1661.8400000000008,8,0,0.3345950468361303,-0.8870261562302937
13013.0,13,2224,4810.9400000000005,0,0,1.0495370485291624,-0.930153863530324
13014.0,10,905,3466.2799999999997,10,0,0.5899179151342239,-0.8630284155390018
13015.0,5,1617,3346.2800000000016,52,0,0.26007372269224227,-0.33492899616020294
13016.0,3,527,789.8899999999996,72,0,-0.20726755219791076,-0.2156928240416977
13017.0,1,48,204.0,6,0,-0.3047610479575318,-0.8255518183802023
13018.0,28,5435,7277.699999999997,15,0,2.538511699148616,-0.9104719049466149
13021.0,9,1352,2616.38,3,0,0.5350840004254024,-0.9086197393926037
13023.0,2,286,689.9000000000001,63,0,-0.28993123736919274,-0.2914167066526522
13026.0,5,1620,975.3599999999998,0,0,0.20396933093699296,-0.8798544480208211
13027.0,6,17280,6912.0,113,0,2.2978326990443336,0.9847929668939795
13028.0,2,798,661.32,22,0,-0.15169801802602245,-0.6533362529245249
13029.0,3,134,1247.5,30,0,-0.14199306242560383,-0.6143674094069328
13030.0,2,394,799.4800000000001,10,0,-0.16709591592400264,-0.7797684825132253
13032.0,2,375,1010.1799999999997,51,0,-0.23487407202643196,-0.39186668022266685
13033.0,1,83,190.54999999999998,356,2,-0.98023067116499,2.449574642463357
13034.0,2,369,642.77,54,0,-0.2657778389441618,-0.3731534056329295
13035.0,2,644,921.8800000000002,73,0,-0.25154457637599786,-0.1765415194672278
13037.0,3,431,881.07,137,0,-0.3386331114620529,0.3903965699449771
13038.0,3,360,908.46,79,0,-0.23274866643494332,-0.15455678021475605
13040.0,2,355,676.9900000000001,8,0,-0.17596177298287902,-0.8032054260208014
13043.0,1,254,516.4200000000001,272,2,-0.7754709660111823,1.6793402130287989
13044.0,1,429,560.4700000000001,290,2,-0.7867337401916729,1.8564274364061786
13045.0,1,221,305.28,98,0,-0.4559648032541179,0.04506708213271132
13046.0,2,264,629.31,30,0,-0.23256219087534308,-0.6025590314812744
13047.0,10,1391,3237.540000000001,31,0,0.5915624574559788,-0.6510773885801574
13048.0,4,1238,1835.9099999999994,13,0,0.12567526076725183,-0.7321725817298094
13049.0,2,268,656.6800000000002,63,0,-0.2942664534227222,-0.29302255372430586
13050.0,17,3748,5836.86,14,0,1.5306887684811428,-0.7931692967588225
13052.0,1,222,348.15000000000003,211,2,-0.6721322409924392,1.1031840984828223
13055.0,3,894,1214.41,77,0,-0.1453452238217143,-0.14243369894922936
13058.0,3,52,271.4,24,0,-0.20482598473685684,-0.6982074939636362
13059.0,1,35,183.4,249,2,-0.778893530333047,1.4464181596172003
13060.0,1,123,307.53000000000003,253,2,-0.7679955614088976,1.4907385586830386
13061.0,1,107,248.61,71,0,-0.4208639230453228,-0.21386169406651903
13062.0,1,343,346.98,190,2,-0.617159900326072,0.9119904877314696
13064.0,4,516,1119.4900000000005,12,0,-0.005402756430890019,-0.7907009033686189
13065.0,1,74,205.85999999999999,372,2,-1.0113078158330924,2.5992268082549317
13066.0,2,322,470.80000000000007,23,0,-0.2226367418278445,-0.6694315704271196
13067.0,1,32,115.46000000000002,81,0,-0.45796994641238037,-0.12688147465360652
13068.0,2,200,344.0,9,0,-0.21834549154039376,-0.8088402085770157
13069.0,24,5885,4436.119999999994,0,0,2.1725657934108584,-1.0157219338985075
13070.0,1,110,228.8,191,2,-0.6545274752322449,0.9082707939540776
13072.0,1,69,177.14999999999998,266,2,-0.808248972463897,1.6067644558579455
13075.0,1,485,919.61,129,0,-0.4440643109500565,0.36174036052662883
13077.0,4,863,729.2700000000001,0,0,0.03306423327915692,-0.8974847734902345
13078.0,26,5630,12627.94,2,0,2.8118748966333817,-0.8483747373817501
13079.0,5,62,220.09999999999997,3,0,-0.036426682368127065,-0.9383475677011438
13080.0,1,120,58.08,178,2,-0.639460184578409,0.782880530488641
13081.0,11,19068,28337.38000000005,11,3,4.453536026370486,0.531334299242578
13082.0,9,4324,3613.6300000000006,125,0,0.7165551983032208,0.3867223012640615
13083.0,2,187,303.75,3,0,-0.21091987641051152,-0.8665267006914266
13085.0,2,216,416.08000000000004,157,2,-0.49867109957606415,0.5780462101975183
13089.0,97,31070,58825.83000000013,2,3,13.500309464648891,-0.11931676241232264
13090.0,14,2263,8910.82,8,0,1.375594549726825,-0.7736497765464047
13091.0,1,466,345.82,27,0,-0.2865831368195244,-0.6073976835919532
13092.0,5,279,477.83,70,0,-0.12356099422866128,-0.29579457112402535
13093.0,8,3961,7832.469999999998,275,2,0.5976448995703694,1.8998083016993481
13094.0,12,1716,1927.3200000000002,20,0,0.6943436653920393,-0.8150919447237905
13095.0,1,144,74.4,70,0,-0.426101759671078,-0.22591284184075383
13097.0,10,2363,6010.419999999994,32,0,0.8886764749627386,-0.5307926701989863
13098.0,28,15968,28882.440000000013,0,3,5.248093560273962,-0.05753299308674941
13099.0,1,288,207.35999999999999,98,0,-0.4545283294318399,0.04556396827668426
13101.0,1,113,101.18999999999998,233,2,-0.7440850916330632,1.2981172683208946
13102.0,24,4204,6424.090000000001,0,0,2.1054229377223352,-1.0397839981184278
13103.0,1,82,243.94,39,0,-0.3620792865018962,-0.5143974743706664
13104.0,6,504,1098.48,2,0,0.14107003553320005,-0.9281551299586562
13106.0,1,18,76.5,132,0,-0.5611117715010433,0.34860397023388123
13107.0,4,1293,1531.6200000000003,43,0,0.05382321403208883,-0.45667995052465743
13108.0,1,298,350.05999999999995,372,2,-0.9752187742399058,2.6125520998041183
13109.0,2,520,786.5400000000001,59,0,-0.24805671530155107,-0.3162485189353107
13110.0,7,388,1488.6700000000012,30,0,0.16387247392140245,-0.6830782667138244
13113.0,24,3045,12245.960000000003,0,0,2.354445409167947,-0.9462761983690455
13115.0,4,1567,2294.7800000000007,11,0,0.19895167163091573,-0.7251979983305051
13116.0,1,291,501.14000000000004,137,0,-0.5103113008542374,0.41777093426981615
13117.0,8,945,984.9099999999996,21,0,0.2788012958602359,-0.7768948792760803
13118.0,5,410,1197.8099999999995,19,0,0.03861603601792561,-0.7493383350978885
13120.0,1,12,30.599999999999998,238,2,-0.7704230256817066,1.3387416793668212
13121.0,1,252,283.7299999999999,268,2,-0.7833887254470764,1.6360812660448214
13122.0,2,585,922.3900000000002,93,0,-0.2972805561847164,0.00798271113543229
13124.0,3,2147,3866.3299999999977,89,0,0.15568353926641953,0.089996060712554
13126.0,8,2143,2099.6399999999994,4,0,0.5275702882708496,-0.8561513688956893
13127.0,1,127,259.16999999999996,77,0,-0.4294304988290417,-0.15660460685057875
13130.0,1,32,64.0,93,0,-0.484654496453152,-0.015905123774441424
13131.0,3,447,1073.2999999999997,22,0,-0.10097676492850337,-0.6798730006452723
13132.0,1,20,77.3,261,2,-0.8109791949483047,1.5553895503600312
13133.0,2,32,109.80000000000001,273,2,-0.7657248655028679,1.6475299779211892
13134.0,4,1059,1793.58,85,0,-0.03794981291778959,-0.06752268878103046
13135.0,1,4300,3096.0,196,2,0.022106068577316305,1.208497670358132
13136.0,5,1328,2607.6099999999997,55,0,0.171030927454893,-0.33772752999934824
13137.0,8,2226,3650.409999999999,10,0,0.628647976383457,-0.758053659743734
13138.0,6,473,962.3900000000001,21,0,0.0915258258689198,-0.7551438769945668
13139.0,7,2425,5064.940000000003,15,0,0.6714129813776776,-0.6461908884560775
13140.0,3,186,423.71999999999997,107,0,-0.33980835743151167,0.08778791878180836
13141.0,5,1548,2388.7499999999995,84,0,0.12632230508101233,-0.06228768716617236
13142.0,1,258,307.0899999999999,18,0,-0.2963275204071977,-0.7016040888165319
13144.0,1,21,110.94999999999999,332,2,-0.9463117676233809,2.220406393874241
13145.0,4,145,618.52,39,0,-0.13492527873512056,-0.5666940853763447
13146.0,1,154,228.91,25,0,-0.32740262625739047,-0.642589910394651
13147.0,4,144,712.8000000000001,9,0,-0.07061257657588733,-0.8450286456219879
